id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
4342,2171,4343,24,96,60448181,0,0,100,140
4343,2171,4342,96,24,60448181,0,0,100,140
4344,2172,4345,24,97,73595981,0,0,100,140
4345,2172,4344,97,24,73595981,0,0,100,140
4346,2173,4347,24,98,51828383,0,0,100,140
4347,2173,4346,98,24,51828383,0,0,100,140
4348,2174,4349,24,99,59040341,0,0,100,140
4349,2174,4348,99,24,59040341,0,0,100,140
4350,2175,4351,25,26,46821506,0,0,100,140
4351,2175,4350,26,25,46821506,0,0,100,140
4352,2176,4353,25,27,61900927,0,0,100,140
4353,2176,4352,27,25,61900927,0,0,100,140
4354,2177,4355,25,28,59789397,0,0,100,140
4355,2177,4354,28,25,59789397,0,0,100,140
4356,2178,4357,25,29,65071481,0,0,100,140
4357,2178,4356,29,25,65071481,0,0,100,140
4358,2179,4359,25,30,61992688,0,0,100,140
4359,2179,4358,30,25,61992688,0,0,100,140
4360,2180,4361,25,31,67423242,0,0,100,140
4361,2180,4360,31,25,67423242,0,0,100,140
4362,2181,4363,25,32,47693181,0,0,100,140
4363,2181,4362,32,25,47693181,0,0,100,140
4364,2182,4365,25,33,61097381,0,0,100,140
4365,2182,4364,33,25,61097381,0,0,100,140
4366,2183,4367,25,34,62614551,0,0,100,140
4367,2183,4366,34,25,62614551,0,0,100,140
4368,2184,4369,25,35,59276225,0,0,100,140
4369,2184,4368,35,25,59276225,0,0,100,140
4370,2185,4371,25,36,57338666,0,0,100,140
4371,2185,4370,36,25,57338666,0,0,100,140
4372,2186,4373,25,37,58299496,0,0,100,140
4373,2186,4372,37,25,58299496,0,0,100,140
4374,2187,4375,25,38,67220227,0,0,100,140
4375,2187,4374,38,25,67220227,0,0,100,140
4376,2188,4377,25,39,64515311,0,0,100,140
4377,2188,4376,39,25,64515311,0,0,100,140
4378,2189,4379,25,40,54426167,0,0,100,140
4379,2189,4378,40,25,54426167,0,0,100,140
4380,2190,4381,25,41,55834709,0,0,100,140
4381,2190,4380,41,25,55834709,0,0,100,140
4382,2191,4383,25,42,66779997,0,0,100,140
4383,2191,4382,42,25,66779997,0,0,100,140
4384,2192,4385,25,43,58687646,0,0,100,140
4385,2192,4384,43,25,58687646,0,0,100,140
4386,2193,4387,25,44,54002768,0,0,100,140
4387,2193,4386,44,25,54002768,0,0,100,140
4388,2194,4389,25,45,50510532,0,0,100,140
4389,2194,4388,45,25,50510532,0,0,100,140
4390,2195,4391,25,46,52086616,0,0,100,140
4391,2195,4390,46,25,52086616,0,0,100,140
4392,2196,4393,25,47,49936723,0,0,100,140
4393,2196,4392,47,25,49936723,0,0,100,140
4394,2197,4395,25,48,60492857,0,0,100,140
4395,2197,4394,48,25,60492857,0,0,100,140
4396,2198,4397,25,49,53905404,0,0,100,140
4397,2198,4396,49,25,53905404,0,0,100,140
4398,2199,4399,25,50,59777712,0,0,100,140
4399,2199,4398,50,25,59777712,0,0,100,140
4400,2200,4401,25,51,62242262,0,0,100,140
4401,2200,4400,51,25,62242262,0,0,100,140
4402,2201,4403,25,52,75054832,0,0,100,140
4403,2201,4402,52,25,75054832,0,0,100,140
4404,2202,4405,25,53,57193254,0,0,100,140
4405,2202,4404,53,25,57193254,0,0,100,140
4406,2203,4407,25,54,58622491,0,0,100,140
4407,2203,4406,54,25,58622491,0,0,100,140
4408,2204,4409,25,55,61721035,0,0,100,140
4409,2204,4408,55,25,61721035,0,0,100,140
4410,2205,4411,25,56,52359429,0,0,100,140
4411,2205,4410,56,25,52359429,0,0,100,140
4412,2206,4413,25,57,57119751,0,0,100,140
4413,2206,4412,57,25,57119751,0,0,100,140
4414,2207,4415,25,58,59650738,0,0,100,140
4415,2207,4414,58,25,59650738,0,0,100,140
4416,2208,4417,25,59,57689778,0,0,100,140
4417,2208,4416,59,25,57689778,0,0,100,140
4418,2209,4419,25,60,65200903,0,0,100,140
4419,2209,4418,60,25,65200903,0,0,100,140
4420,2210,4421,25,61,59538622,0,0,100,140
4421,2210,4420,61,25,59538622,0,0,100,140
4422,2211,4423,25,62,53160588,0,0,100,140
4423,2211,4422,62,25,53160588,0,0,100,140
4424,2212,4425,25,63,52768663,0,0,100,140
4425,2212,4424,63,25,52768663,0,0,100,140
4426,2213,4427,25,64,56041793,0,0,100,140
4427,2213,4426,64,25,56041793,0,0,100,140
4428,2214,4429,25,65,67640984,0,0,100,140
4429,2214,4428,65,25,67640984,0,0,100,140
4430,2215,4431,25,66,55977736,0,0,100,140
4431,2215,4430,66,25,55977736,0,0,100,140
4432,2216,4433,25,67,53013108,0,0,100,140
4433,2216,4432,67,25,53013108,0,0,100,140
4434,2217,4435,25,68,63574197,0,0,100,140
4435,2217,4434,68,25,63574197,0,0,100,140
4436,2218,4437,25,69,65592585,0,0,100,140
4437,2218,4436,69,25,65592585,0,0,100,140
4438,2219,4439,25,70,63394915,0,0,100,140
4439,2219,4438,70,25,63394915,0,0,100,140
4440,2220,4441,25,71,49591917,0,0,100,140
4441,2220,4440,71,25,49591917,0,0,100,140
4442,2221,4443,25,72,67028287,0,0,100,140
4443,2221,4442,72,25,67028287,0,0,100,140
4444,2222,4445,25,73,52479049,0,0,100,140
4445,2222,4444,73,25,52479049,0,0,100,140
4446,2223,4447,25,74,60727496,0,0,100,140
4447,2223,4446,74,25,60727496,0,0,100,140
4448,2224,4449,25,75,64932374,0,0,100,140
4449,2224,4448,75,25,64932374,0,0,100,140
4450,2225,4451,25,76,77713230,0,0,100,140
4451,2225,4450,76,25,77713230,0,0,100,140
4452,2226,4453,25,77,56499531,0,0,100,140
4453,2226,4452,77,25,56499531,0,0,100,140
4454,2227,4455,25,78,58992620,0,0,100,140
4455,2227,4454,78,25,58992620,0,0,100,140
4456,2228,4457,25,79,56014143,0,0,100,140
4457,2228,4456,79,25,56014143,0,0,100,140
4458,2229,4459,25,80,58747052,0,0,100,140
4459,2229,4458,80,25,58747052,0,0,100,140
4460,2230,4461,25,81,71322600,0,0,100,140
4461,2230,4460,81,25,71322600,0,0,100,140
4462,2231,4463,25,82,55327729,0,0,100,140
4463,2231,4462,82,25,55327729,0,0,100,140
4464,2232,4465,25,83,56608336,0,0,100,140
4465,2232,4464,83,25,56608336,0,0,100,140
4466,2233,4467,25,84,50639170,0,0,100,140
4467,2233,4466,84,25,50639170,0,0,100,140
4468,2234,4469,25,85,54577115,0,0,100,140
4469,2234,4468,85,25,54577115,0,0,100,140
4470,2235,4471,25,86,66102875,0,0,100,140
4471,2235,4470,86,25,66102875,0,0,100,140
4472,2236,4473,25,87,59715007,0,0,100,140
4473,2236,4472,87,25,59715007,0,0,100,140
4474,2237,4475,25,88,69883341,0,0,100,140
4475,2237,4474,88,25,69883341,0,0,100,140
4476,2238,4477,25,89,66686551,0,0,100,140
4477,2238,4476,89,25,66686551,0,0,100,140
4478,2239,4479,25,90,55385614,0,0,100,140
4479,2239,4478,90,25,55385614,0,0,100,140
4480,2240,4481,25,91,53168881,0,0,100,140
4481,2240,4480,91,25,53168881,0,0,100,140
4482,2241,4483,25,92,74271916,0,0,100,140
4483,2241,4482,92,25,74271916,0,0,100,140
4484,2242,4485,25,93,66363724,0,0,100,140
4485,2242,4484,93,25,66363724,0,0,100,140
4486,2243,4487,25,94,57019125,0,0,100,140
4487,2243,4486,94,25,57019125,0,0,100,140
4488,2244,4489,25,95,59548463,0,0,100,140
4489,2244,4488,95,25,59548463,0,0,100,140
4490,2245,4491,25,96,56841607,0,0,100,140
4491,2245,4490,96,25,56841607,0,0,100,140
4492,2246,4493,25,97,66881796,0,0,100,140
4493,2246,4492,97,25,66881796,0,0,100,140
4494,2247,4495,25,98,58585927,0,0,100,140
4495,2247,4494,98,25,58585927,0,0,100,140
4496,2248,4497,25,99,67451713,0,0,100,140
4497,2248,4496,99,25,67451713,0,0,100,140
4498,2249,4499,26,27,68848290,0,0,100,140
4499,2249,4498,27,26,68848290,0,0,100,140
4500,2250,4501,26,28,50118784,0,0,100,140
4501,2250,4500,28,26,50118784,0,0,100,140
4502,2251,4503,26,29,54094482,0,0,100,140
4503,2251,4502,29,26,54094482,0,0,100,140
4504,2252,4505,26,30,64027981,0,0,100,140
4505,2252,4504,30,26,64027981,0,0,100,140
4506,2253,4507,26,31,57455337,0,0,100,140
4507,2253,4506,31,26,57455337,0,0,100,140
4508,2254,4509,26,32,62503772,0,0,100,140
4509,2254,4508,32,26,62503772,0,0,100,140
4510,2255,4511,26,33,56479714,0,0,100,140
4511,2255,4510,33,26,56479714,0,0,100,140
4512,2256,4513,26,34,61749981,0,0,100,140
4513,2256,4512,34,26,61749981,0,0,100,140
4514,2257,4515,26,35,64708891,0,0,100,140
4515,2257,4514,35,26,64708891,0,0,100,140
4516,2258,4517,26,36,59709310,0,0,100,140
4517,2258,4516,36,26,59709310,0,0,100,140
4518,2259,4519,26,37,76820762,0,0,100,140
4519,2259,4518,37,26,76820762,0,0,100,140
4520,2260,4521,26,38,49314477,0,0,100,140
4521,2260,4520,38,26,49314477,0,0,100,140
4522,2261,4523,26,39,56504097,0,0,100,140
4523,2261,4522,39,26,56504097,0,0,100,140
4524,2262,4525,26,40,51024269,0,0,100,140
4525,2262,4524,40,26,51024269,0,0,100,140
4526,2263,4527,26,41,62828144,0,0,100,140
4527,2263,4526,41,26,62828144,0,0,100,140
4528,2264,4529,26,42,55008035,0,0,100,140
4529,2264,4528,42,26,55008035,0,0,100,140
4530,2265,4531,26,43,61673105,0,0,100,140
4531,2265,4530,43,26,61673105,0,0,100,140
4532,2266,4533,26,44,67285065,0,0,100,140
4533,2266,4532,44,26,67285065,0,0,100,140
4534,2267,4535,26,45,53032819,0,0,100,140
4535,2267,4534,45,26,53032819,0,0,100,140
4536,2268,4537,26,46,56396536,0,0,100,140
4537,2268,4536,46,26,56396536,0,0,100,140
4538,2269,4539,26,47,59314384,0,0,100,140
4539,2269,4538,47,26,59314384,0,0,100,140
4540,2270,4541,26,48,66106619,0,0,100,140
4541,2270,4540,48,26,66106619,0,0,100,140
4542,2271,4543,26,49,55241615,0,0,100,140
4543,2271,4542,49,26,55241615,0,0,100,140
4544,2272,4545,26,50,56427494,0,0,100,140
4545,2272,4544,50,26,56427494,0,0,100,140
4546,2273,4547,26,51,59273754,0,0,100,140
4547,2273,4546,51,26,59273754,0,0,100,140
4548,2274,4549,26,52,57631183,0,0,100,140
4549,2274,4548,52,26,57631183,0,0,100,140
4550,2275,4551,26,53,54874022,0,0,100,140
4551,2275,4550,53,26,54874022,0,0,100,140
4552,2276,4553,26,54,56790324,0,0,100,140
4553,2276,4552,54,26,56790324,0,0,100,140
4554,2277,4555,26,55,68920406,0,0,100,140
4555,2277,4554,55,26,68920406,0,0,100,140
4556,2278,4557,26,56,65396554,0,0,100,140
4557,2278,4556,56,26,65396554,0,0,100,140
4558,2279,4559,26,57,61236576,0,0,100,140
4559,2279,4558,57,26,61236576,0,0,100,140
4560,2280,4561,26,58,66131473,0,0,100,140
4561,2280,4560,58,26,66131473,0,0,100,140
4562,2281,4563,26,59,45089797,0,0,100,140
4563,2281,4562,59,26,45089797,0,0,100,140
4564,2282,4565,26,60,59846216,0,0,100,140
4565,2282,4564,60,26,59846216,0,0,100,140
4566,2283,4567,26,61,61109033,0,0,100,140
4567,2283,4566,61,26,61109033,0,0,100,140
4568,2284,4569,26,62,61795755,0,0,100,140
4569,2284,4568,62,26,61795755,0,0,100,140
4570,2285,4571,26,63,63804322,0,0,100,140
4571,2285,4570,63,26,63804322,0,0,100,140
4572,2286,4573,26,64,58602692,0,0,100,140
4573,2286,4572,64,26,58602692,0,0,100,140
4574,2287,4575,26,65,53820507,0,0,100,140
4575,2287,4574,65,26,53820507,0,0,100,140
4576,2288,4577,26,66,54126582,0,0,100,140
4577,2288,4576,66,26,54126582,0,0,100,140
4578,2289,4579,26,67,66594525,0,0,100,140
4579,2289,4578,67,26,66594525,0,0,100,140
4580,2290,4581,26,68,69075392,0,0,100,140
4581,2290,4580,68,26,69075392,0,0,100,140
4582,2291,4583,26,69,67500523,0,0,100,140
4583,2291,4582,69,26,67500523,0,0,100,140
4584,2292,4585,26,70,58261150,0,0,100,140
4585,2292,4584,70,26,58261150,0,0,100,140
4586,2293,4587,26,71,63594763,0,0,100,140
4587,2293,4586,71,26,63594763,0,0,100,140
4588,2294,4589,26,72,59111508,0,0,100,140
4589,2294,4588,72,26,59111508,0,0,100,140
4590,2295,4591,26,73,57258408,0,0,100,140
4591,2295,4590,73,26,57258408,0,0,100,140
4592,2296,4593,26,74,67152777,0,0,100,140
4593,2296,4592,74,26,67152777,0,0,100,140
4594,2297,4595,26,75,53109544,0,0,100,140
4595,2297,4594,75,26,53109544,0,0,100,140
4596,2298,4597,26,76,54869739,0,0,100,140
4597,2298,4596,76,26,54869739,0,0,100,140
4598,2299,4599,26,77,62795852,0,0,100,140
4599,2299,4598,77,26,62795852,0,0,100,140
4600,2300,4601,26,78,64778156,0,0,100,140
4601,2300,4600,78,26,64778156,0,0,100,140
4602,2301,4603,26,79,65009707,0,0,100,140
4603,2301,4602,79,26,65009707,0,0,100,140
4604,2302,4605,26,80,59382392,0,0,100,140
4605,2302,4604,80,26,59382392,0,0,100,140
4606,2303,4607,26,81,57715228,0,0,100,140
4607,2303,4606,81,26,57715228,0,0,100,140
4608,2304,4609,26,82,71119947,0,0,100,140
4609,2304,4608,82,26,71119947,0,0,100,140
4610,2305,4611,26,83,67004123,0,0,100,140
4611,2305,4610,83,26,67004123,0,0,100,140
4612,2306,4613,26,84,69179958,0,0,100,140
4613,2306,4612,84,26,69179958,0,0,100,140
4614,2307,4615,26,85,52434919,0,0,100,140
4615,2307,4614,85,26,52434919,0,0,100,140
4616,2308,4617,26,86,52518988,0,0,100,140
4617,2308,4616,86,26,52518988,0,0,100,140
4618,2309,4619,26,87,61971350,0,0,100,140
4619,2309,4618,87,26,61971350,0,0,100,140
4620,2310,4621,26,88,58373161,0,0,100,140
4621,2310,4620,88,26,58373161,0,0,100,140
4622,2311,4623,26,89,49702571,0,0,100,140
4623,2311,4622,89,26,49702571,0,0,100,140
4624,2312,4625,26,90,57929472,0,0,100,140
4625,2312,4624,90,26,57929472,0,0,100,140
4626,2313,4627,26,91,55500751,0,0,100,140
4627,2313,4626,91,26,55500751,0,0,100,140
4628,2314,4629,26,92,62863127,0,0,100,140
4629,2314,4628,92,26,62863127,0,0,100,140
4630,2315,4631,26,93,53487918,0,0,100,140
4631,2315,4630,93,26,53487918,0,0,100,140
4632,2316,4633,26,94,71167980,0,0,100,140
4633,2316,4632,94,26,71167980,0,0,100,140
4634,2317,4635,26,95,54189387,0,0,100,140
4635,2317,4634,95,26,54189387,0,0,100,140
4636,2318,4637,26,96,63555635,0,0,100,140
4637,2318,4636,96,26,63555635,0,0,100,140
4638,2319,4639,26,97,65245710,0,0,100,140
4639,2319,4638,97,26,65245710,0,0,100,140
4640,2320,4641,26,98,66435185,0,0,100,140
4641,2320,4640,98,26,66435185,0,0,100,140
4642,2321,4643,26,99,58407836,0,0,100,140
4643,2321,4642,99,26,58407836,0,0,100,140
4644,2322,4645,27,28,63576301,0,0,100,140
4645,2322,4644,28,27,63576301,0,0,100,140
4646,2323,4647,27,29,57173348,0,0,100,140
4647,2323,4646,29,27,57173348,0,0,100,140
4648,2324,4649,27,30,71773534,0,0,100,140
4649,2324,4648,30,27,71773534,0,0,100,140
4650,2325,4651,27,31,59671351,0,0,100,140
4651,2325,4650,31,27,59671351,0,0,100,140
4652,2326,4653,27,32,55903954,0,0,100,140
4653,2326,4652,32,27,55903954,0,0,100,140
4654,2327,4655,27,33,60091760,0,0,100,140
4655,2327,4654,33,27,60091760,0,0,100,140
4656,2328,4657,27,34,59353754,0,0,100,140
4657,2328,4656,34,27,59353754,0,0,100,140
4658,2329,4659,27,35,56067447,0,0,100,140
4659,2329,4658,35,27,56067447,0,0,100,140
4660,2330,4661,27,36,53235102,0,0,100,140
4661,2330,4660,36,27,53235102,0,0,100,140
4662,2331,4663,27,37,65568886,0,0,100,140
4663,2331,4662,37,27,65568886,0,0,100,140
4664,2332,4665,27,38,67640773,0,0,100,140
4665,2332,4664,38,27,67640773,0,0,100,140
4666,2333,4667,27,39,57887194,0,0,100,140
4667,2333,4666,39,27,57887194,0,0,100,140
4668,2334,4669,27,40,62193491,0,0,100,140
4669,2334,4668,40,27,62193491,0,0,100,140
4670,2335,4671,27,41,57124389,0,0,100,140
4671,2335,4670,41,27,57124389,0,0,100,140
4672,2336,4673,27,42,56308296,0,0,100,140
4673,2336,4672,42,27,56308296,0,0,100,140
4674,2337,4675,27,43,66303857,0,0,100,140
4675,2337,4674,43,27,66303857,0,0,100,140
4676,2338,4677,27,44,56562998,0,0,100,140
4677,2338,4676,44,27,56562998,0,0,100,140
4678,2339,4679,27,45,69912274,0,0,100,140
4679,2339,4678,45,27,69912274,0,0,100,140
4680,2340,4681,27,46,61630513,0,0,100,140
4681,2340,4680,46,27,61630513,0,0,100,140
4682,2341,4683,27,47,58117954,0,0,100,140
4683,2341,4682,47,27,58117954,0,0,100,140
4684,2342,4685,27,48,62863365,0,0,100,140
4685,2342,4684,48,27,62863365,0,0,100,140
4686,2343,4687,27,49,56221139,0,0,100,140
4687,2343,4686,49,27,56221139,0,0,100,140
4688,2344,4689,27,50,58847313,0,0,100,140
4689,2344,4688,50,27,58847313,0,0,100,140
4690,2345,4691,27,51,69102114,0,0,100,140
4691,2345,4690,51,27,69102114,0,0,100,140
4692,2346,4693,27,52,69434205,0,0,100,140
4693,2346,4692,52,27,69434205,0,0,100,140
4694,2347,4695,27,53,52112935,0,0,100,140
4695,2347,4694,53,27,52112935,0,0,100,140
4696,2348,4697,27,54,62740724,0,0,100,140
4697,2348,4696,54,27,62740724,0,0,100,140
4698,2349,4699,27,55,47107848,0,0,100,140
4699,2349,4698,55,27,47107848,0,0,100,140
4700,2350,4701,27,56,60632555,0,0,100,140
4701,2350,4700,56,27,60632555,0,0,100,140
4702,2351,4703,27,57,70863130,0,0,100,140
4703,2351,4702,57,27,70863130,0,0,100,140
4704,2352,4705,27,58,51368704,0,0,100,140
4705,2352,4704,58,27,51368704,0,0,100,140
4706,2353,4707,27,59,64205236,0,0,100,140
4707,2353,4706,59,27,64205236,0,0,100,140
4708,2354,4709,27,60,52616699,0,0,100,140
4709,2354,4708,60,27,52616699,0,0,100,140
4710,2355,4711,27,61,53641877,0,0,100,140
4711,2355,4710,61,27,53641877,0,0,100,140
4712,2356,4713,27,62,61251133,0,0,100,140
4713,2356,4712,62,27,61251133,0,0,100,140
4714,2357,4715,27,63,48924543,0,0,100,140
4715,2357,4714,63,27,48924543,0,0,100,140
4716,2358,4717,27,64,55317821,0,0,100,140
4717,2358,4716,64,27,55317821,0,0,100,140
4718,2359,4719,27,65,64950792,0,0,100,140
4719,2359,4718,65,27,64950792,0,0,100,140
4720,2360,4721,27,66,51656660,0,0,100,140
4721,2360,4720,66,27,51656660,0,0,100,140
4722,2361,4723,27,67,58243182,0,0,100,140
4723,2361,4722,67,27,58243182,0,0,100,140
4724,2362,4725,27,68,55830847,0,0,100,140
4725,2362,4724,68,27,55830847,0,0,100,140
4726,2363,4727,27,69,59160598,0,0,100,140
4727,2363,4726,69,27,59160598,0,0,100,140
4728,2364,4729,27,70,57767193,0,0,100,140
4729,2364,4728,70,27,57767193,0,0,100,140
4730,2365,4731,27,71,70050767,0,0,100,140
4731,2365,4730,71,27,70050767,0,0,100,140
4732,2366,4733,27,72,57483937,0,0,100,140
4733,2366,4732,72,27,57483937,0,0,100,140
4734,2367,4735,27,73,64302102,0,0,100,140
4735,2367,4734,73,27,64302102,0,0,100,140
4736,2368,4737,27,74,67379414,0,0,100,140
4737,2368,4736,74,27,67379414,0,0,100,140
4738,2369,4739,27,75,51727433,0,0,100,140
4739,2369,4738,75,27,51727433,0,0,100,140
4740,2370,4741,27,76,58323957,0,0,100,140
4741,2370,4740,76,27,58323957,0,0,100,140
4742,2371,4743,27,77,72290292,0,0,100,140
4743,2371,4742,77,27,72290292,0,0,100,140
4744,2372,4745,27,78,58832776,0,0,100,140
4745,2372,4744,78,27,58832776,0,0,100,140
4746,2373,4747,27,79,65484999,0,0,100,140
4747,2373,4746,79,27,65484999,0,0,100,140
4748,2374,4749,27,80,64229763,0,0,100,140
4749,2374,4748,80,27,64229763,0,0,100,140
4750,2375,4751,27,81,60851383,0,0,100,140
4751,2375,4750,81,27,60851383,0,0,100,140
4752,2376,4753,27,82,56556402,0,0,100,140
4753,2376,4752,82,27,56556402,0,0,100,140
4754,2377,4755,27,83,63810063,0,0,100,140
4755,2377,4754,83,27,63810063,0,0,100,140
4756,2378,4757,27,84,54788496,0,0,100,140
4757,2378,4756,84,27,54788496,0,0,100,140
4758,2379,4759,27,85,56960994,0,0,100,140
4759,2379,4758,85,27,56960994,0,0,100,140
4760,2380,4761,27,86,56292482,0,0,100,140
4761,2380,4760,86,27,56292482,0,0,100,140
4762,2381,4763,27,87,60673511,0,0,100,140
4763,2381,4762,87,27,60673511,0,0,100,140
4764,2382,4765,27,88,63667063,0,0,100,140
4765,2382,4764,88,27,63667063,0,0,100,140
4766,2383,4767,27,89,53921700,0,0,100,140
4767,2383,4766,89,27,53921700,0,0,100,140
4768,2384,4769,27,90,58459675,0,0,100,140
4769,2384,4768,90,27,58459675,0,0,100,140
4770,2385,4771,27,91,66292259,0,0,100,140
4771,2385,4770,91,27,66292259,0,0,100,140
4772,2386,4773,27,92,58823303,0,0,100,140
4773,2386,4772,92,27,58823303,0,0,100,140
4774,2387,4775,27,93,67872773,0,0,100,140
4775,2387,4774,93,27,67872773,0,0,100,140
4776,2388,4777,27,94,57179191,0,0,100,140
4777,2388,4776,94,27,57179191,0,0,100,140
4778,2389,4779,27,95,51970554,0,0,100,140
4779,2389,4778,95,27,51970554,0,0,100,140
4780,2390,4781,27,96,57917113,0,0,100,140
4781,2390,4780,96,27,57917113,0,0,100,140
4782,2391,4783,27,97,61839968,0,0,100,140
4783,2391,4782,97,27,61839968,0,0,100,140
4784,2392,4785,27,98,63246181,0,0,100,140
4785,2392,4784,98,27,63246181,0,0,100,140
4786,2393,4787,27,99,60229976,0,0,100,140
4787,2393,4786,99,27,60229976,0,0,100,140
4788,2394,4789,28,29,64997516,0,0,100,140
4789,2394,4788,29,28,64997516,0,0,100,140
4790,2395,4791,28,30,57128501,0,0,100,140
4791,2395,4790,30,28,57128501,0,0,100,140
4792,2396,4793,28,31,55475651,0,0,100,140
4793,2396,4792,31,28,55475651,0,0,100,140
4794,2397,4795,28,32,47514173,0,0,100,140
4795,2397,4794,32,28,47514173,0,0,100,140
4796,2398,4797,28,33,52744059,0,0,100,140
4797,2398,4796,33,28,52744059,0,0,100,140
4798,2399,4799,28,34,69628379,0,0,100,140
4799,2399,4798,34,28,69628379,0,0,100,140
4800,2400,4801,28,35,42604116,0,0,100,140
4801,2400,4800,35,28,42604116,0,0,100,140
4802,2401,4803,28,36,53888332,0,0,100,140
4803,2401,4802,36,28,53888332,0,0,100,140
4804,2402,4805,28,37,58631949,0,0,100,140
4805,2402,4804,37,28,58631949,0,0,100,140
4806,2403,4807,28,38,60109209,0,0,100,140
4807,2403,4806,38,28,60109209,0,0,100,140
4808,2404,4809,28,39,68377030,0,0,100,140
4809,2404,4808,39,28,68377030,0,0,100,140
4810,2405,4811,28,40,43812996,0,0,100,140
4811,2405,4810,40,28,43812996,0,0,100,140
4812,2406,4813,28,41,61677075,0,0,100,140
4813,2406,4812,41,28,61677075,0,0,100,140
4814,2407,4815,28,42,56629439,0,0,100,140
4815,2407,4814,42,28,56629439,0,0,100,140
4816,2408,4817,28,43,58431830,0,0,100,140
4817,2408,4816,43,28,58431830,0,0,100,140
4818,2409,4819,28,44,61510021,0,0,100,140
4819,2409,4818,44,28,61510021,0,0,100,140
4820,2410,4821,28,45,47045326,0,0,100,140
4821,2410,4820,45,28,47045326,0,0,100,140
4822,2411,4823,28,46,56220332,0,0,100,140
4823,2411,4822,46,28,56220332,0,0,100,140
4824,2412,4825,28,47,50585064,0,0,100,140
4825,2412,4824,47,28,50585064,0,0,100,140
4826,2413,4827,28,48,58741162,0,0,100,140
4827,2413,4826,48,28,58741162,0,0,100,140
4828,2414,4829,28,49,64924189,0,0,100,140
4829,2414,4828,49,28,64924189,0,0,100,140
4830,2415,4831,28,50,52420665,0,0,100,140
4831,2415,4830,50,28,52420665,0,0,100,140
4832,2416,4833,28,51,62323604,0,0,100,140
4833,2416,4832,51,28,62323604,0,0,100,140
4834,2417,4835,28,52,60165147,0,0,100,140
4835,2417,4834,52,28,60165147,0,0,100,140
4836,2418,4837,28,53,69622924,0,0,100,140
4837,2418,4836,53,28,69622924,0,0,100,140
4838,2419,4839,28,54,53364243,0,0,100,140
4839,2419,4838,54,28,53364243,0,0,100,140
4840,2420,4841,28,55,61506114,0,0,100,140
4841,2420,4840,55,28,61506114,0,0,100,140
4842,2421,4843,28,56,72754860,0,0,100,140
4843,2421,4842,56,28,72754860,0,0,100,140
4844,2422,4845,28,57,56687613,0,0,100,140
4845,2422,4844,57,28,56687613,0,0,100,140
4846,2423,4847,28,58,54347923,0,0,100,140
4847,2423,4846,58,28,54347923,0,0,100,140
4848,2424,4849,28,59,77198731,0,0,100,140
4849,2424,4848,59,28,77198731,0,0,100,140
4850,2425,4851,28,60,61010027,0,0,100,140
4851,2425,4850,60,28,61010027,0,0,100,140
4852,2426,4853,28,61,60456867,0,0,100,140
4853,2426,4852,61,28,60456867,0,0,100,140
4854,2427,4855,28,62,60072230,0,0,100,140
4855,2427,4854,62,28,60072230,0,0,100,140
4856,2428,4857,28,63,51069437,0,0,100,140
4857,2428,4856,63,28,51069437,0,0,100,140
4858,2429,4859,28,64,51101764,0,0,100,140
4859,2429,4858,64,28,51101764,0,0,100,140
4860,2430,4861,28,65,63134073,0,0,100,140
4861,2430,4860,65,28,63134073,0,0,100,140
4862,2431,4863,28,66,57642350,0,0,100,140
4863,2431,4862,66,28,57642350,0,0,100,140
4864,2432,4865,28,67,62013762,0,0,100,140
4865,2432,4864,67,28,62013762,0,0,100,140
4866,2433,4867,28,68,67001964,0,0,100,140
4867,2433,4866,68,28,67001964,0,0,100,140
4868,2434,4869,28,69,53438841,0,0,100,140
4869,2434,4868,69,28,53438841,0,0,100,140
4870,2435,4871,28,70,48113230,0,0,100,140
4871,2435,4870,70,28,48113230,0,0,100,140
4872,2436,4873,28,71,61711369,0,0,100,140
4873,2436,4872,71,28,61711369,0,0,100,140
4874,2437,4875,28,72,69334565,0,0,100,140
4875,2437,4874,72,28,69334565,0,0,100,140
4876,2438,4877,28,73,55007952,0,0,100,140
4877,2438,4876,73,28,55007952,0,0,100,140
4878,2439,4879,28,74,69119526,0,0,100,140
4879,2439,4878,74,28,69119526,0,0,100,140
4880,2440,4881,28,75,64415200,0,0,100,140
4881,2440,4880,75,28,64415200,0,0,100,140
4882,2441,4883,28,76,69259351,0,0,100,140
4883,2441,4882,76,28,69259351,0,0,100,140
4884,2442,4885,28,77,70344931,0,0,100,140
4885,2442,4884,77,28,70344931,0,0,100,140
4886,2443,4887,28,78,64002893,0,0,100,140
4887,2443,4886,78,28,64002893,0,0,100,140
4888,2444,4889,28,79,55922062,0,0,100,140
4889,2444,4888,79,28,55922062,0,0,100,140
4890,2445,4891,28,80,57974060,0,0,100,140
4891,2445,4890,80,28,57974060,0,0,100,140
4892,2446,4893,28,81,53279944,0,0,100,140
4893,2446,4892,81,28,53279944,0,0,100,140
4894,2447,4895,28,82,61984135,0,0,100,140
4895,2447,4894,82,28,61984135,0,0,100,140
4896,2448,4897,28,83,60960167,0,0,100,140
4897,2448,4896,83,28,60960167,0,0,100,140
4898,2449,4899,28,84,62739549,0,0,100,140
